date,monetary_gold,foreign_exchange_reserves,gold,silver,platinum,palladium,dual_currency_basket,EUR_978,USD_840,JPY_392,CNY_156,INR_356,BRL_986
2015-10-15,48892,322375,2382.03,32.15,2013.27,1394.27,67.1414,72.0506,63.1248,0.527799,9.94358,0.970628,16.2275
2015-10-16,48892,322375,2368.08,32.38,2007.17,1402.82,66.3103,71.281,62.2433,0.525637,9.80781,0.960248,16.3531
2015-10-17,48892,322375,2320.62,31.64,1966.81,1376.96,65.1442,69.771,61.3587,0.515165,9.65792,0.944634,16.1657
2015-10-20,48892,322375,2314.48,31.33,1997.13,1366.98,65.1939,69.7796,61.4419,0.514869,9.66007,0.948397,15.6404
2015-10-21,48892,322375,2345.7,31.7,2016.54,1365.01,65.9272,70.529,62.162,0.519945,9.79207,0.957886,15.9939
2015-10-22,48892,322375,2364.81,31.71,2039.81,1379.34,66.4752,71.1738,62.6309,0.522338,9.86391,0.960891,16.044
2015-10-23,48892,322375,2354.72,31.83,2018.71,1356.57,66.5241,71.0895,62.7888,0.524771,9.8754,0.964794,15.9209
2015-10-24,48892,322375,2332.61,31.82,2012.95,1389.75,65.0164,68.7903,61.9286,0.514635,9.75146,0.953848,15.8527
2015-10-27,48892,322375,2348.15,32.11,1981.41,1368.5,65.4318,69.0104,62.5038,0.517244,9.8394,0.962708,16.1267
2015-10-28,48892,322375,2379.98,32.87,2019.13,1386.24,66.5208,70.2124,63.5004,0.527302,9.99628,0.977531,16.2526
2015-10-29,48892,322375,2460.1,33.18,2093.65,1423.77,68.3903,72.1479,65.3159,0.542784,10.2722,1.00455,16.8028
2015-10-30,48892,322375,2391.09,33.07,2054.81,1386.38,66.8569,70.1427,64.1686,0.531527,10.0951,0.984861,16.4232
2015-10-31,48892,322375,2375.47,32.74,2057.26,1409.45,67.245,70.7537,64.3742,0.533186,10.189,0.987865,16.7275
2015-11-03,50578,319061,2329.75,32.06,1997.86,1351.74,66.7679,70.3961,63.7993,0.529279,10.0671,0.973626,16.5489
2015-11-04,50578,319061,2321.63,31.61,1993.37,1322.07,66.7891,70.3782,63.8525,0.528909,10.0773,0.974699,16.5653
2015-11-06,50578,319061,2257.04,31.1,1940.49,1245.42,65.8413,68.8261,63.3991,0.521138,9.98804,0.965199,16.6809
2015-11-07,50578,319061,2267.97,30.75,1949.18,1248.95,66.1907,69.2555,63.6832,0.522507,10.0236,0.968198,16.8416
2015-11-10,50578,319061,2277.63,31.35,1945.84,1259.8,66.8895,69.6136,64.6606,0.523949,10.162,0.973878,17.1518
2015-11-11,50578,319061,2261.71,30.6,1885.96,1265.93,66.5727,69.2394,64.3908,0.522123,10.1199,0.96996,16.9472
2015-11-12,50578,319061,2259.88,30.21,1868.35,1243.49,66.734,69.3797,64.5693,0.524463,10.142,0.975367,17.201
2015-11-13,50578,319061,2288.74,30.39,1860.29,1224.76,67.6514,70.337,65.4541,0.532364,10.277,0.98933,17.3909
2015-11-14,50578,319061,2321.76,30.83,1878.83,1191.14,68.9671,71.8184,66.6343,0.543045,10.4546,1.00694,17.6641
2015-11-17,50578,319061,2338.68,30.75,1848.3,1155.99,68.6828,71.3987,66.4607,0.541013,10.4339,1.00675,17.2715
2015-11-18,50578,319061,2275.33,30.23,1825.23,1153.66,67.4158,69.7819,65.4799,0.531212,10.2662,0.991894,17.1413
2015-11-19,50578,319061,2229.5,29.68,1772.36,1137.14,66.6791,69.0021,64.7785,0.525608,10.1461,0.978675,16.9924
2015-11-20,50578,319061,2239.53,29.57,1792.71,1122.79,66.9042,69.339,64.912,0.526776,10.1705,0.980969,17.2253
2015-11-21,50578,319061,2263.11,29.64,1801.9,1136.61,66.9019,69.3886,64.8673,0.527527,10.16,0.979499,17.2428
2015-11-24,50578,319061,2253.15,30.14,1786.32,1155.73,67.4452,69.7037,65.5973,0.53277,10.2667,0.98806,17.6917
2015-11-25,50578,319061,2263.78,29.49,1772.2,1132.94,67.505,69.8076,65.621,0.535332,10.2706,0.98864,17.5805
2015-11-26,50578,319061,2257.19,29.77,1768.36,1141.02,67.4678,69.8987,65.4789,0.535374,10.2481,0.988062,17.7037
2015-11-27,50578,319061,2260.66,29.71,1797.12,1163.59,67.4925,69.7034,65.6836,0.535799,10.2799,0.986018,17.546
2015-11-28,50578,319061,2267.32,30.43,1805.94,1181.95,68.1053,70.3859,66.2393,0.541281,10.359,0.992795,17.6959
2015-12-01,47680,317028,2265.05,30.28,1778.74,1175.81,68.4969,70.6478,66.737,0.543218,10.4306,1.00025,17.3505
2015-12-02,47680,317028,2277.78,29.99,1793.68,1169.51,68.0026,70.1345,66.2584,0.539168,10.355,0.995132,17.1294
2015-12-03,47680,317028,2289.3,30.49,1808.86,1154.41,68.5962,70.8647,66.7402,0.542162,10.4301,1.00237,17.3383
2015-12-04,47680,317028,2289.07,30.81,1806.25,1150.42,69.5562,71.7404,67.7691,0.548715,10.5922,1.01664,17.6961
2015-12-05,47680,317028,2312.7,30.31,1853.64,1179.19,70.3708,73.6721,67.6698,0.551304,10.5693,1.01264,18.0165
2015-12-08,47680,317028,2385.0,31.13,1925.27,1226.97,71.1671,74.4079,68.5156,0.555367,10.6915,1.02761,18.2591
2015-12-09,47680,317028,2388.0,32.29,1922.88,1227.7,72.0064,75.3111,69.3026,0.563138,10.7983,1.03847,18.4664
2015-12-10,47680,317028,2399.26,31.68,1886.66,1210.31,72.0618,75.5595,69.2,0.563564,10.7652,1.03624,18.1308
2015-12-11,47680,317028,2385.54,31.76,1913.77,1232.82,72.2986,76.0674,69.2151,0.568268,10.7504,1.03674,18.4993
2015-12-12,47680,317028,2373.5,31.51,1901.56,1209.88,72.1328,75.7472,69.1755,0.566803,10.7161,1.03595,18.1687
2015-12-15,47680,317028,2411.29,31.43,1903.3,1239.51,73.2581,76.9659,70.2244,0.578955,10.8717,1.04844,18.1285
2015-12-16,47680,317028,2434.69,31.22,1931.08,1263.86,74.1603,78.2312,70.8295,0.586119,10.9609,1.05692,18.2682
2015-12-17,47680,317028,2412.27,31.1,1957.88,1281.11,73.3887,77.04,70.4012,0.577532,10.8771,1.05289,18.0216
2015-12-18,47680,317028,2418.65,31.18,1956.07,1268.49,73.3248,76.6788,70.5806,0.57704,10.8857,1.06017,18.1759
2015-12-19,47680,317028,2419.73,32.29,1930.74,1252.0,74.0592,77.4052,71.3215,0.58549,11.0044,1.07485,18.3823
2015-12-22,47680,317028,2453.91,31.66,1988.51,1278.33,74.0578,77.483,71.2553,0.586874,10.9957,1.07482,17.9011
2015-12-23,47680,317028,2462.66,32.47,2007.63,1273.63,74.0431,77.6145,71.1211,0.587511,10.9779,1.07308,17.7315
2015-12-24,47680,317028,2443.62,32.48,1995.49,1274.83,73.9083,77.5443,70.9333,0.586129,10.9506,1.07126,17.7836
2015-12-25,47680,317028,2395.7,32.03,1953.39,1238.19,72.4539,76.0441,69.5165,0.577068,10.7333,1.05234,17.6286
2015-12-26,47680,317028,2421.64,32.08,1974.54,1251.6,73.3205,77.05,70.269,0.583921,10.8503,1.06427,17.8063
2015-12-29,47680,317028,2439.47,32.32,1989.08,1260.81,73.854,77.6032,70.7865,0.587123,10.9112,1.07017,17.9256
2015-12-30,47680,317028,2487.91,33.1,2058.4,1286.79,75.6748,79.547,72.5066,0.602439,11.1801,1.09341,18.7894
2015-12-31,47680,317028,2502.1,32.64,2080.79,1298.15,75.9492,79.6972,72.8827,0.605087,11.2298,1.09689,18.8464
2016-01-01,57269,319836,2490.71,32.4,2044.62,1282.58,75.9492,79.6395,72.9299,0.605806,11.2304,1.10224,18.4129
2016-01-12,57269,319836,2697.53,34.28,2126.87,1186.75,79.0369,82.809,75.9507,0.645812,11.5399,1.13775,18.8716
2016-01-13,57269,319836,2696.48,34.41,2061.43,1145.24,79.679,83.4372,76.6041,0.65195,11.6506,1.14471,18.8992
2016-01-14,57269,319836,2658.2,34.11,2066.5,1186.83,79.258,82.7175,76.4275,0.646294,11.6218,1.14301,18.9774
2016-01-15,57269,319836,2683.54,34.03,2081.39,1188.31,79.5051,83.1499,76.523,0.649353,11.615,1.14001,19.0413
2016-01-16,57269,319836,2661.26,34.51,2050.53,1191.42,79.5935,83.2951,76.565,0.651035,11.6237,1.13497,19.1016
2016-01-19,57269,319836,2758.0,34.9,2089.14,1239.32,81.7972,85.622,78.6678,0.669827,11.9569,1.16398,19.4381
2016-01-20,57269,319836,2742.92,35.02,2094.41,1256.65,81.5519,85.2988,78.4862,0.665504,11.9305,1.16164,19.3387
2016-01-21,57269,319836,2792.84,35.84,2100.0,1246.71,82.8691,87.0341,79.4614,0.683862,12.0769,1.16726,19.5592
2016-01-22,57269,319836,2947.67,37.76,2195.7,1324.95,87.0068,91.1814,83.5913,0.713937,12.705,1.23046,20.3692
2016-01-23,57269,319836,2843.38,36.29,2134.51,1305.58,83.5662,87.2266,80.5714,0.682201,12.2456,1.18986,19.3933
2016-01-26,57269,319836,2760.59,35.44,2103.52,1235.6,80.6602,84.1603,77.7965,0.65737,11.8241,1.14736,18.997
2016-01-27,57269,319836,2932.99,37.42,2268.09,1291.92,85.0103,88.8858,81.8394,0.694466,12.438,1.20663,20.0263
2016-01-28,57269,319836,2835.69,36.4,2217.25,1254.66,82.079,85.8459,78.9969,0.668191,12.0107,1.16099,19.4048
2016-01-29,57269,319836,2783.42,35.77,2198.88,1243.71,80.4137,84.137,77.3674,0.650994,11.766,1.13713,18.8407
2016-01-30,57269,319836,2689.71,32.82,2088.15,1191.5,78.2032,81.9077,75.1723,0.622236,11.4277,1.10678,18.4644
2016-02-02,51379,320180,2753.33,34.55,2122.67,1214.7,79.2459,82.8141,76.3264,0.62999,11.6015,1.12651,19.0916
2016-02-03,51379,320180,2815.09,35.9,2154.66,1245.19,81.0974,84.9719,77.9273,0.645869,11.8438,1.14776,19.6717
2016-02-04,51379,320180,2879.52,36.34,2196.59,1269.03,82.5228,86.5115,79.2593,0.66088,12.0464,1.1631,19.8874
2016-02-05,51379,320180,2817.8,35.42,2187.86,1243.89,80.2182,84.8104,76.4609,0.649349,11.6234,1.12766,19.629
2016-02-06,51379,320180,2880.69,36.65,2265.26,1285.55,81.4964,86.5754,77.3409,0.661854,11.7727,1.14249,19.8876
2016-02-09,51379,320180,2899.65,36.84,2238.86,1233.1,80.8182,85.6543,76.8614,0.656122,11.6919,1.13357,19.702
2016-02-10,51379,320180,3007.48,37.79,2339.91,1302.76,82.8939,88.0435,78.6805,0.683287,11.9686,1.15617,20.1864
2016-02-11,51379,320180,3008.35,39.0,2343.84,1304.11,83.6375,89.2213,79.0689,0.689805,12.0277,1.16398,20.3445
2016-02-12,51379,320180,3111.44,38.46,2388.43,1330.3,83.7177,89.3439,79.1144,0.706789,12.0346,1.1608,20.1417
2016-02-13,51379,320180,3167.94,40.0,2433.15,1331.58,84.1527,89.8454,79.4951,0.707063,12.0925,1.164,19.9161
2016-02-16,51379,320180,3021.92,39.11,2340.62,1297.84,82.0143,87.1905,77.7792,0.683503,11.9769,1.14205,19.4472
2016-02-17,51379,320180,2971.01,37.41,2296.9,1250.18,80.225,85.0894,76.245,0.666623,11.7037,1.1153,19.0756
2016-02-18,51379,320180,3009.54,38.42,2342.76,1279.0,81.9491,86.9588,77.8503,0.684729,11.9298,1.13501,19.1231
2016-02-19,51379,320180,2921.89,37.0,2285.3,1244.54,79.3251,84.0521,75.4575,0.663304,11.5766,1.10069,18.9449
2016-02-20,51379,320180,2999.04,37.44,2305.44,1230.06,80.2146,84.9187,76.3657,0.676251,11.7124,1.1141,18.9535
2016-02-21,51379,320180,3053.09,38.12,2333.56,1257.29,81.0583,85.8563,77.1326,0.685197,11.8258,1.12528,19.1805
2016-02-25,51379,320180,3026.51,37.36,2298.89,1223.13,79.8511,84.0779,76.3928,0.681805,11.6936,1.11433,19.3013
2016-02-26,51379,320180,3034.25,37.63,2308.72,1205.94,79.9131,84.2155,76.3929,0.681501,11.6916,1.11287,19.3014
2016-02-27,51379,320180,2971.89,36.6,2225.9,1170.89,78.6383,82.9748,75.0903,0.665222,11.487,1.09246,18.9799
2016-03-01,57269,323275,3011.6,37.02,2245.0,1198.15,79.1407,83.1023,75.8994,0.671706,11.5928,1.10794,18.991
2016-03-02,57269,323275,2952.29,35.12,2233.26,1197.58,76.9695,80.5333,74.0536,0.654733,11.3111,1.08918,18.4383
2016-03-03,57269,323275,2910.01,35.48,2220.36,1226.17,76.4815,79.9721,73.6256,0.644031,11.238,1.08664,18.7768
2016-03-04,57269,323275,2947.77,35.18,2221.6,1227.1,76.6978,80.21,73.8242,0.648007,11.2821,1.09601,18.9692
2016-03-05,57269,323275,2991.79,35.22,2256.49,1272.95,76.3042,80.1161,73.1854,0.643021,11.2232,1.08697,19.2603
2016-03-10,57269,323275,2927.93,36.44,2275.8,1293.81,75.5596,79.4488,72.3775,0.643155,11.1095,1.07569,19.2657
2016-03-11,57269,323275,2850.82,34.9,2237.69,1284.55,74.1928,77.9817,71.0928,0.626065,10.9103,1.05974,19.3245
2016-03-12,57269,323275,2853.2,34.52,2206.16,1286.17,73.9546,78.4131,70.3067,0.617891,10.8182,1.04697,19.4836
2016-03-15,57269,323275,2834.16,34.96,2185.59,1296.92,73.7657,78.1798,70.1542,0.616767,10.8011,1.04575,19.5961
2016-03-16,57269,323275,2797.73,35.38,2159.08,1267.78,74.0453,78.3285,70.5408,0.624338,10.8348,1.048,19.2687
2016-03-17,57269,323275,2815.81,34.98,2208.17,1294.76,74.503,78.7532,71.0256,0.624923,10.8918,1.05442,18.8512
2016-03-18,57269,323275,2798.51,33.7,2166.77,1289.48,72.4286,77.1572,68.5598,0.614143,10.5589,1.02781,18.3168
2016-03-19,57269,323275,2758.89,34.59,2148.61,1301.92,72.3611,77.1992,68.4026,0.614634,10.5656,1.02691,18.8728
2016-03-22,57269,323275,2752.59,35.26,2137.03,1296.38,72.7038,77.4647,68.8086,0.617699,10.6099,1.03549,18.9843
2016-03-23,57269,323275,2727.75,34.45,2137.66,1300.9,71.54,76.14,67.7764,0.608078,10.4363,1.01469,18.7279
2016-03-24,57269,323275,2679.67,34.56,2142.08,1296.12,71.2631,75.6902,67.6409,0.601146,10.4108,1.0124,18.8967
2016-03-25,57269,323275,2695.94,34.53,2109.86,1278.77,72.5311,76.929,68.9328,0.610754,10.5806,1.03116,18.7114
2016-03-26,57269,323275,2686.47,33.62,2105.61,1269.53,72.0192,76.4004,68.4346,0.605696,10.5043,1.0237,18.5868
2016-03-29,57269,323275,2660.8,33.3,2085.49,1257.4,71.3433,75.6975,67.7807,0.597397,10.4024,1.01689,18.3732
2016-03-30,57269,323275,2688.99,33.29,2088.94,1255.58,72.4027,76.8611,68.7549,0.604944,10.5587,1.03344,18.9601
2016-03-31,57269,323275,2691.39,33.43,2108.42,1254.19,71.6266,76.5386,67.6076,0.603074,10.4368,1.01903,18.5991
2016-04-01,58137,328871,2691.21,33.55,2116.15,1243.51,71.9347,76.9207,67.8552,0.603345,10.4916,1.02516,18.8696
2016-04-02,58137,328871,2659.65,33.2,2119.78,1236.9,71.3195,76.4266,67.141,0.597792,10.3856,1.01299,18.6934
2016-04-05,58137,328871,2682.67,33.03,2095.35,1234.25,72.9462,78.1662,68.6753,0.615122,10.6003,1.03829,19.3218
2016-04-06,58137,328871,2727.61,33.64,2115.2,1235.9,73.1155,78.2798,68.8901,0.623722,10.642,1.03742,19.0126
2016-04-07,58137,328871,2700.35,33.2,2106.08,1218.27,72.7027,77.813,68.5215,0.620806,10.5719,1.02739,18.6235
2016-04-08,58137,328871,2697.37,33.17,2059.81,1172.67,72.1038,77.3688,67.796,0.6241,10.473,1.01964,18.6166
2016-04-09,58137,328871,2678.82,32.88,2073.65,1175.65,71.6164,76.6888,67.4662,0.619183,10.4195,1.01225,18.3347
2016-04-12,58137,328871,2691.71,33.58,2097.69,1174.02,71.3418,76.4957,67.125,0.620752,10.3745,1.01115,18.6993
2016-04-13,58137,328871,2685.95,34.04,2126.66,1181.71,70.6239,75.8529,66.3456,0.613374,10.2691,0.997903,19.0271
2016-04-14,58137,328871,2634.05,33.79,2101.74,1158.71,69.7674,74.6578,65.7662,0.602945,10.1689,0.988557,18.849
2016-04-15,58137,328871,2651.61,34.48,2118.63,1156.59,70.2298,74.794,66.4954,0.608904,10.2491,0.997082,19.0112
2016-04-16,58137,328871,2611.25,34.34,2097.92,1193.35,69.7781,74.3405,66.0452,0.604284,10.1893,0.991481,19.0206
2016-04-19,58137,328871,2716.76,35.56,2155.5,1231.4,72.2571,77.1273,68.2724,0.630313,10.5357,1.02534,19.3428
2016-04-20,58137,328871,2620.75,35.08,2089.51,1205.16,69.5734,74.3719,65.6474,0.601856,10.1422,0.98816,18.1658
2016-04-21,58137,328871,2649.12,36.03,2140.1,1235.65,70.0748,75.0107,66.0364,0.606089,10.2084,0.998019,18.7167
2016-04-22,58137,328871,2629.26,36.21,2144.97,1241.82,68.8206,73.4592,65.0254,0.592703,10.0356,0.98196,18.437
2016-04-23,58137,328871,2651.47,36.6,2195.01,1292.31,70.034,74.6959,66.2198,0.59941,10.1985,0.995263,18.7406
2016-04-26,58137,328871,2636.71,36.12,2159.32,1289.6,70.3744,74.9515,66.6295,0.599375,10.2531,0.998419,18.6768
2016-04-27,58137,328871,2637.64,36.22,2160.11,1277.69,70.2568,74.9024,66.4559,0.599539,10.2348,0.998661,18.6921
2016-04-28,58137,328871,2607.75,36.33,2128.52,1261.19,69.05,73.8023,65.1618,0.586436,10.0362,0.980762,18.4793
2016-04-29,58137,328871,2630.62,36.32,2160.43,1274.9,69.0748,73.9166,65.1133,0.601953,10.0468,0.97981,18.4719
2016-04-30,58137,328871,2636.13,36.93,2192.47,1290.66,68.369,73.3015,64.3334,0.600994,9.92263,0.967601,18.4516
2016-05-05,60506,331015,2723.8,36.55,2246.61,1282.87,70.6175,76.0512,66.1718,0.61837,10.1812,0.993981,18.5933
2016-05-06,60506,331015,2702.64,36.82,2239.22,1275.32,70.2476,75.5713,65.8918,0.613832,10.1285,0.989738,18.5762
2016-05-07,60506,331015,2724.56,36.84,2257.96,1276.89,70.4165,75.5789,66.1928,0.618827,10.1794,0.993886,18.7213
2016-05-11,60506,331015,2697.27,36.34,2230.58,1243.24,70.4735,75.5406,66.3277,0.608986,10.1806,0.994642,18.8656
2016-05-12,60506,331015,2708.62,37.29,2253.28,1269.33,70.3863,75.4505,66.2428,0.609718,10.1721,0.993369,19.072
2016-05-13,60506,331015,2648.89,35.99,2209.67,1259.39,69.0796,74.1137,64.9607,0.596325,9.97355,0.974928,18.8407
2016-05-14,60506,331015,2661.96,35.68,2202.38,1242.1,68.843,73.6248,64.9306,0.596981,9.95792,0.972415,18.7222
2016-05-17,60506,331015,2672.48,36.13,2196.82,1241.32,68.7439,73.4549,64.8895,0.597097,9.95055,0.971909,18.3802
2016-05-18,60506,331015,2634.4,35.43,2177.87,1219.61,68.3779,73.1006,64.5138,0.589436,9.89142,0.966861,18.4351
2016-05-19,60506,331015,2658.54,35.67,2173.44,1211.19,68.7737,73.3077,65.0641,0.593949,9.95564,0.972194,18.6489
2016-05-20,60506,331015,2668.9,35.34,2169.18,1217.63,69.84,74.2755,66.211,0.600853,10.1177,0.983965,18.6253
2016-05-21,60506,331015,2681.48,35.34,2174.63,1197.22,70.0157,74.4623,66.3775,0.601763,10.1425,0.983735,18.6344
2016-05-24,60506,331015,2695.39,35.16,2192.27,1189.91,70.7465,75.2675,67.0475,0.611496,10.2333,0.995619,19.0682
2016-05-25,60506,331015,2678.76,35.07,2170.77,1174.85,70.6428,75.0349,67.0493,0.612127,10.227,0.989877,18.7829
2016-05-26,60506,331015,2586.24,34.33,2112.21,1129.2,69.299,73.4596,65.8949,0.598093,10.0405,0.977996,18.459
2016-05-27,60506,331015,2571.58,34.51,2098.52,1132.07,68.6422,72.8418,65.2062,0.592622,9.93785,0.969573,18.2018
2016-05-28,60506,331015,2593.05,34.61,2108.41,1152.94,69.554,73.8474,66.0413,0.60177,10.0677,0.98547,18.4344
2016-05-31,60506,331015,2584.04,34.63,2090.61,1160.03,69.419,73.497,66.0825,0.59408,10.0394,0.982128,18.3008
2016-06-01,57930,329786,2568.47,34.08,2073.02,1150.03,69.3462,73.4406,65.9962,0.594319,10.0228,0.98121,18.5086
2016-06-02,57930,329786,2604.89,34.16,2086.05,1162.96,70.033,74.2098,66.6156,0.605514,10.1187,0.989022,18.6192
2016-06-03,57930,329786,2608.5,34.29,2090.23,1169.59,70.3806,74.8191,66.7491,0.612686,10.145,0.99233,18.6081
2016-06-04,57930,329786,2602.89,34.6,2063.39,1158.51,70.3215,74.561,66.8529,0.614146,10.1517,0.994169,18.6829
2016-06-07,57930,329786,2623.98,34.69,2085.56,1173.92,69.795,74.6907,65.7894,0.614538,10.0212,0.983179,18.6637
2016-06-08,57930,329786,2601.98,34.19,2079.74,1165.66,69.2173,74.1164,65.2089,0.604766,9.92223,0.97662,18.6925
2016-06-09,57930,329786,2604.36,34.83,2094.06,1160.36,68.673,73.5538,64.6797,0.604455,9.8438,0.969493,18.8072
2016-06-10,57930,329786,2578.73,34.94,2049.29,1131.21,67.7128,72.5682,63.7402,0.599203,9.71353,0.955124,18.9748
2016-06-11,57930,329786,2635.03,36.03,2063.76,1150.46,68.5251,73.1909,64.7077,0.604604,9.86097,0.968388,19.03
2016-06-15,57930,329786,2716.08,36.62,2086.84,1146.38,69.7597,74.3174,66.0306,0.624019,10.0189,0.981593,18.9901
2016-06-16,57930,329786,2716.86,36.9,2074.73,1148.62,69.5284,73.9441,65.9156,0.619945,10.0059,0.982422,18.9505
2016-06-17,57930,329786,2767.58,37.5,2083.62,1141.33,69.6347,74.246,65.8618,0.63283,10.003,0.97943,18.9579
2016-06-18,57930,329786,2702.51,36.55,2055.55,1138.23,69.0943,73.5609,65.4398,0.62775,9.92941,0.974278,18.8772
2016-06-21,57930,329786,2646.7,35.75,2010.94,1122.0,68.0336,72.7792,64.1509,0.613092,9.75056,0.951229,18.7806
2016-06-22,57930,329786,2642.61,35.82,2034.36,1130.66,68.0498,72.7865,64.1743,0.614961,9.75545,0.950378,18.9243
2016-06-23,57930,329786,2591.38,35.23,2009.6,1128.74,67.3576,71.8082,63.7162,0.610045,9.6814,0.943036,18.6605
2016-06-24,57930,329786,2617.54,35.76,2016.27,1151.86,68.1824,72.9016,64.3212,0.615543,9.77764,0.954745,19.0485
2016-06-25,57930,329786,2768.01,38.01,2056.23,1154.52,68.737,72.6582,65.5287,0.636479,9.90802,0.965006,19.6564
2016-06-28,57930,329786,2770.65,37.02,2072.86,1150.43,68.1562,71.942,65.0588,0.637519,9.80023,0.957803,19.3047
2016-06-29,57930,329786,2733.78,36.61,2039.92,1168.94,67.9155,71.7117,64.8095,0.633741,9.74843,0.954625,19.1054
2016-06-30,57930,329786,2722.37,37.62,2041.13,1185.84,67.3862,71.2102,64.2575,0.627668,9.66947,0.949782,19.4561
2016-07-01,63497,329259,2717.35,37.88,2071.54,1211.15,67.3782,71.2926,64.1755,0.624184,9.65975,0.950185,19.781
2016-07-02,63497,329259,2740.98,39.6,2126.1,1220.5,67.1824,71.0519,64.0165,0.62373,9.6144,0.949764,19.9211
2016-07-05,63497,329259,2761.56,41.69,2160.11,1234.64,66.9113,70.8553,63.6844,0.620071,9.55691,0.947191,19.694
2016-07-06,63497,329259,2778.59,40.77,2184.03,1229.42,67.5819,71.6327,64.2676,0.631995,9.63633,0.95303,19.6135
2016-07-07,63497,329259,2846.74,42.45,2225.45,1246.75,67.7278,71.5135,64.6304,0.640571,9.6606,0.957133,19.5707
2016-07-08,63497,329259,2815.21,41.08,2236.35,1252.03,67.1542,70.9482,64.05,0.63419,9.5833,0.950156,19.2412
2016-07-09,63497,329259,2801.22,40.73,2224.7,1247.65,67.3626,71.1684,64.2488,0.638307,9.60615,0.953742,19.087
2016-07-12,63497,329259,2803.64,42.25,2256.12,1269.45,67.1782,70.8152,64.2024,0.629682,9.59993,0.956175,19.4742
2016-07-13,63497,329259,2779.46,41.81,2259.98,1284.08,67.0891,70.9833,63.9029,0.619304,9.55972,0.95168,19.3043
2016-07-14,63497,329259,2751.43,41.65,2241.79,1309.77,66.8702,70.5577,63.8531,0.612617,9.54128,0.950973,19.3694
2016-07-15,63497,329259,2709.81,41.39,2209.62,1300.02,66.7215,70.5644,63.5773,0.602172,9.50717,0.950492,19.473
2016-07-16,63497,329259,2702.18,40.9,2225.92,1314.03,66.3961,70.3395,63.1697,0.596531,9.45598,0.941988,19.4338
2016-07-19,63497,329259,2691.03,40.02,2201.69,1290.57,66.1118,69.7741,63.1154,0.597486,9.42176,0.940281,19.2208
2016-07-20,63497,329259,2697.9,40.48,2207.41,1302.17,66.0078,69.6974,62.9891,0.593873,9.41597,0.938106,19.3604
2016-07-21,63497,329259,2702.82,40.17,2208.18,1331.43,66.2436,69.6967,63.4183,0.595757,9.49717,0.943374,19.4989
2016-07-22,63497,329259,2709.04,39.63,2227.48,1368.87,66.6915,70.3022,63.7373,0.596875,9.54537,0.948782,19.5585
2016-07-23,63497,329259,2749.35,40.93,2273.12,1412.91,67.6079,71.2513,64.627,0.609487,9.68906,0.962901,19.7558
2016-07-26,63497,329259,2744.63,40.51,2237.45,1406.75,67.7492,71.209,64.9184,0.610997,9.7192,0.964641,19.9265
2016-07-27,63497,329259,2792.61,41.6,2297.5,1445.71,68.714,72.3478,65.7408,0.631243,9.84674,0.976433,20.0009
2016-07-28,63497,329259,2800.41,41.51,2321.66,1454.48,68.9024,72.515,65.9467,0.625117,9.88795,0.981934,20.1235
2016-07-29,63497,329259,2851.02,43.38,2442.27,1496.4,69.394,73.4047,66.1125,0.631176,9.93113,0.986165,20.2712
2016-07-30,63497,329259,2872.53,43.2,2431.68,1498.24,70.3491,74.3799,67.0512,0.645934,10.0753,0.999832,20.3822
