x,y,z
31.4015,27.4838,52.1638
32.1439,27.0582,51.2578
34.0153,24.7915,53.1704
33.8915,25.3529,51.6661
34.7275,25.8087,53.273
33.306,27.4838,51.4017
34.2869,27.4838,52.1732
34.7004,27.0582,53.2691
33.4721,25.3529,54.5787
33.9942,27.4838,54.2038
32.8382,27.4838,54.6671
32.5877,28.3409,53.327
23.2252,24.4022,53.0014
22.4917,24.7915,53.9325
22.7845,24.7915,51.9015
22.0481,25.8087,54.4984
21.5441,25.3529,52.759
22.5159,25.8087,51.2327
22.0631,27.0582,54.4773
21.6075,27.4838,53.3983
21.7855,27.4838,52.1638
22.528,27.0582,51.2578
24.3962,24.7915,53.1704
24.2755,25.3529,51.6661
25.1116,25.8087,53.273
23.69,27.4838,51.4017
24.6709,27.4838,52.1732
25.0844,27.0582,53.2691
23.8559,25.3529,54.5787
24.3781,27.4838,54.2038
23.2191,27.4838,54.6671
22.9686,28.3409,53.327
13.238,24.4022,53.0014
12.5045,24.7915,53.9325
12.7973,24.7915,51.9015
12.0608,25.8087,54.4984
11.5567,25.3529,52.759
12.5287,25.8087,51.2327
12.0759,27.0582,54.4773
11.6201,27.4838,53.3983
11.7983,27.4838,52.1638
12.5408,27.0582,51.2578
14.409,24.7915,53.1704
14.2883,25.3529,51.6661
15.1213,25.8087,53.273
13.7028,27.4838,51.4017
14.6837,27.4838,52.1732
15.0971,27.0582,53.2691
13.8687,25.3529,54.5787
14.3909,27.4838,54.2038
13.2319,27.4838,54.6671
12.9814,28.3409,53.327
3.25063,24.4022,53.0014
2.5173,24.7915,53.9325
2.80999,24.7915,51.9015
2.07061,25.8087,54.4984
1.56954,25.3529,52.759
2.54147,25.8087,51.2327
2.08874,27.0582,54.4773
1.63291,27.4838,53.3983
1.81094,27.4838,52.1638
2.55341,27.0582,51.2578
4.42181,24.7915,53.1704
4.30096,25.3529,51.6661
5.13406,25.8087,53.273
3.71545,27.4838,51.4017
4.69637,27.4838,52.1732
5.1099,27.0582,53.2691
3.88154,25.3529,54.5787
4.40368,27.4838,54.2038
3.24459,27.4838,54.6671
2.9942,28.3409,53.327
-6.73657,24.4022,53.0014
-7.47005,24.7915,53.9325
-7.17722,24.7915,51.9015
-7.91674,25.8087,54.4984
-8.42075,25.3529,52.759
-7.44588,25.8087,51.2327
-7.89861,27.0582,54.4773
-8.35429,27.4838,53.3983
-8.17921,27.4838,52.1638
-7.43674,27.0582,51.2578
-5.56554,24.7915,53.1704
-5.68624,25.3529,51.6661
-4.85314,25.8087,53.273
-6.27175,27.4838,51.4017
-5.29393,27.4838,52.1732
-4.8804,27.0582,53.2691
-6.10581,25.3529,54.5787
-5.58661,27.4838,54.2038
-6.74261,27.4838,54.6671
-6.99315,28.3409,53.327
-17.095,24.4022,53.0014
-17.8285,24.7915,53.9325
-17.5357,24.7915,51.9015
-18.2722,25.8087,54.4984
-18.7762,25.3529,52.759
-17.8014,25.8087,51.2327
-18.257,27.0582,54.4773
-18.7129,27.4838,53.3983
-18.5347,27.4838,52.1638
-17.7922,27.0582,51.2578
-15.924,24.7915,53.1704
-16.0447,25.3529,51.6661
-15.2086,25.8087,53.273
-16.6302,27.4838,51.4017
-15.6493,27.4838,52.1732
-15.2359,27.0582,53.2691
-16.4642,25.3529,54.5787
-15.9421,27.4838,54.2038
-17.101,27.4838,54.6671
-17.3516,28.3409,53.327
-28.193,24.4022,53.0014
-28.9264,24.7915,53.9325
-28.6336,24.7915,51.9015
-29.37,25.8087,54.4984
-29.8742,25.3529,52.759
-28.8993,25.8087,51.2327
-29.355,27.0582,54.4773
-29.8108,27.4838,53.3983
-29.6327,27.4838,52.1638
-28.8902,27.0582,51.2578
-27.019,24.7915,53.1704
-27.1426,25.3529,51.6661
-26.3066,25.8087,53.273
-27.7281,27.4838,51.4017
-26.7472,27.4838,52.1732
-26.3338,27.0582,53.2691
-27.5622,25.3529,54.5787
-27.0401,27.4838,54.2038
-28.199,27.4838,54.6671
-28.4495,28.3409,53.327
-38.5515,24.4022,53.0014
-39.2819,24.7915,53.9325
-38.9891,24.7915,51.9015
-39.7286,25.8087,54.4984
-40.2326,25.3529,52.759
-39.2578,25.8086,51.2327
-39.7105,27.0582,54.4773
-40.1693,27.4838,53.3983
-39.9912,27.4838,52.1638
-39.2488,27.0582,51.2578
-37.3774,24.7915,53.1704
-37.4981,25.3529,51.6661
-36.6652,25.8087,53.273
-38.0836,27.4838,51.4017
-37.1058,27.4838,52.1732
-36.6923,27.0582,53.2691
-37.9177,25.3529,54.5787
-37.3985,27.4838,54.2038
-38.5545,27.4838,54.6671
-38.805,28.3409,53.327
-48.907,24.4022,53.0014
-49.6404,24.7915,53.9325
-49.3477,24.7915,51.9015
-50.0841,25.8086,54.4984
-50.5881,25.3529,52.759
-49.6162,25.8086,51.2327
-50.0689,27.0582,54.4773
-50.5247,27.4838,53.3983
-50.3466,27.4838,52.1638
-49.6041,27.0582,51.2578
-47.7359,24.7915,53.1704
-47.8566,25.3529,51.6661
-47.0236,25.8086,53.273
-48.4422,27.4838,51.4017
-47.4613,27.4838,52.1732
-47.0478,27.0582,53.2691
-48.2761,25.3529,54.5787
-47.754,27.4838,54.2038
-48.9129,27.4838,54.6671
-49.1635,28.3409,53.327
-58.8942,24.4022,53.0014
-59.6276,24.7915,53.9325
-59.3349,24.7915,51.9015
-60.0744,25.8086,54.4984
-60.5784,25.3529,52.759
-59.6035,25.8086,51.2327
-60.0563,27.0582,54.4773
-60.512,27.4838,53.3983
-60.3339,27.4838,52.1638
-59.5915,27.0582,51.2578
-57.7232,24.7915,53.1704
-57.8439,25.3529,51.6661
-57.0108,25.8086,53.273
-58.4294,27.4838,51.4017
-57.4485,27.4838,52.1732
-57.035,27.0582,53.2691
-58.2635,25.3529,54.5787
-57.7412,27.4838,54.2038
-58.9003,27.4838,54.6671
-59.1508,28.3409,53.327
-219.857,-87.1599,3.0443
-211.608,-91.9981,3.04459
-211.608,-91.9978,474.81
-219.857,-87.1596,474.81
-202.644,-95.3302,3.04459
-202.644,-95.33,474.81
-193.24,-97.0566,3.04459
-193.24,-97.0564,474.81
-183.678,-97.12,3.04459
-183.678,-97.1197,474.81
-174.252,-95.5264,3.04459
-174.252,-95.5261,474.81
-165.243,-92.318,3.04459
-165.243,-92.3178,474.81
-156.931,-87.5945,3.0443
-156.931,-87.5943,474.81
-149.563,-81.4977,3.0446
-149.563,-81.4975,474.81
-143.367,-74.2148,3.0446
-143.367,-74.2145,474.81
-138.528,-65.9691,3.04461
-138.528,-65.9688,474.81
-135.196,-57.005,3.04461
-135.196,-57.0047,474.81
-133.47,-47.6003,3.04462
-133.47,-47.6,474.81
-133.404,-38.0386,3.04462
-133.404,-38.0383,474.81
-135.0,-28.6097,3.04463
-135.0,-28.6094,474.81
-138.209,-19.6034,3.04463
-138.209,-19.6031,474.81
-142.932,-11.2882,3.04463
-142.932,-11.2879,474.81
-149.029,-3.92379,3.04464
-149.029,-3.92354,474.81
-156.312,2.27562,3.04464
-156.312,2.27587,474.81
-164.557,7.11079,3.04464
-164.557,7.11104,474.81
-173.522,10.4429,3.04464
-173.522,10.4432,474.81
-182.926,12.1693,3.04464
-182.926,12.1696,474.81
-192.488,12.2357,3.04464
-192.488,12.236,474.81
-201.917,10.6391,3.04464
-201.917,10.6393,474.81
-210.923,7.43069,3.04464
-210.923,7.43095,474.81
-219.235,2.70723,3.04464
-219.235,2.70748,474.81
-226.603,-3.38655,3.04464
-226.603,-3.3863,474.81
-232.799,-10.6695,3.04463
-232.799,-10.6692,474.81
-237.637,-18.9182,3.04463
-237.637,-18.918,474.81
-240.97,-27.8793,3.04462
-240.969,-27.8791,474.81
-242.696,-37.284,3.04462
-242.696,-37.2838,474.81
-242.762,-46.8457,3.04461
-242.762,-46.8455,474.81
-241.166,-56.2746,3.04461
-241.166,-56.2743,474.81
-237.957,-65.2839,3.04461
-237.957,-65.2837,474.81
-233.234,-73.5961,3.0446
-233.234,-73.5958,474.81
-227.137,-80.9636,3.0446
-227.137,-80.9633,474.81
-211.608,-91.9978,505.798
-219.857,-87.1596,505.798
-202.644,-95.3299,505.798
-174.252,-95.5261,505.798
-165.243,-92.3178,505.798
-156.931,-87.5943,505.798
-149.563,-81.4975,505.798
-143.367,-74.2145,505.798
-138.528,-65.9688,505.798
-133.404,-38.0383,505.799
-133.47,-47.6,505.799
-135.0,-28.6094,505.799
-138.209,-19.6031,505.799
-142.932,-11.2879,505.799
-164.557,7.11106,505.799
-156.312,2.27286,505.799
-173.522,10.4432,505.799
-201.917,10.6393,505.799
-210.923,7.43096,505.799
-219.235,2.7075,505.799
-226.603,-3.38629,505.799
-240.969,-27.879,505.799
-237.637,-18.918,505.799
-242.696,-37.2838,505.799
-242.762,-46.8455,505.799
-241.166,-56.2743,505.798
-227.137,-80.9633,505.798
-233.234,-73.5958,505.798
-211.599,-91.9767,536.786
-219.842,-87.1415,536.786
-202.638,-95.3058,536.786
-193.24,-97.0322,536.786
-165.255,-92.2966,536.786
-174.258,-95.5019,536.786
-156.943,-87.5731,536.786
-149.581,-81.4794,536.786
-143.385,-74.2025,536.786
-138.55,-65.9567,536.786
-135.221,-56.9987,536.786
-133.428,-38.0413,536.786
-133.494,-47.597,536.786
-135.024,-28.6154,536.786
-138.23,-19.6121,536.786
-142.953,-11.303,536.786
-149.047,-3.93858,536.786
-164.57,7.08996,536.786
-156.324,2.25479,536.786
-173.528,10.422,536.786
-182.929,12.1455,536.786
-210.914,7.40987,536.786
-201.911,10.6182,536.786
-219.223,2.68938,536.786
-226.588,-3.40436,536.786
-240.948,-27.885,536.786
-237.616,-18.927,536.786
-242.672,-37.2868,536.786
-242.738,-46.8454,536.786
-241.141,-56.2683,536.786
-237.936,-65.2716,536.786
-227.122,-80.9451,536.786
-233.216,-73.5807,536.786
-217.705,-104.84,565.924
-228.091,-98.7495,565.924
-206.42,-109.036,565.924
-194.577,-111.209,565.924
-183.681,-97.0956,536.786
-182.537,-111.29,565.924
-170.666,-109.283,565.924
-159.324,-105.242,565.924
-148.857,-99.2928,565.924
-139.579,-91.6175,565.924
-131.777,-82.4482,565.924
-125.686,-72.0655,565.924
-121.491,-60.7775,565.924
-119.318,-48.937,565.924
-119.236,-36.8974,565.924
-121.243,-25.0268,565.924
-125.285,-13.6844,565.924
-131.23,-3.21418,565.924
-138.906,6.06076,565.924
-148.078,13.8628,565.924
-158.461,19.9536,565.924
-169.746,24.1519,565.924
-181.589,26.322,565.924
-192.485,12.2118,536.786
-193.629,26.4065,565.924
-205.5,24.3964,565.924
-216.842,20.358,565.924
-227.309,14.4091,565.924
-236.587,6.7338,565.924
-232.781,-10.6843,536.786
-244.389,-2.43552,565.924
-250.48,-12.8212,565.924
-254.675,-24.1063,565.924
-256.848,-35.9497,565.924
-256.933,-47.9893,565.924
-254.923,-59.8599,565.924
-250.884,-71.2023,565.924
-244.935,-81.6695,565.924
-237.26,-90.9445,565.924
-217.705,-104.84,583.957
-228.091,-98.7495,583.957
-206.42,-109.036,583.957
-194.577,-111.209,583.957
-182.537,-111.29,583.957
-170.666,-109.283,583.957
-159.324,-105.242,583.957
-148.857,-99.2928,583.957
-139.579,-91.6175,583.957
-131.777,-82.4482,583.957
-125.686,-72.0655,583.957
-121.491,-60.7775,583.957
-119.318,-48.937,583.957
-119.236,-36.8974,583.957
-121.243,-25.0268,583.957
-125.285,-13.6844,583.957
-131.23,-3.21418,583.957
-138.906,6.06077,583.957
-148.078,13.8628,583.957
-158.461,19.9536,583.957
-169.746,24.1519,583.957
-181.589,26.322,583.957
-193.629,26.4065,583.957
-205.5,24.3964,583.957
-216.842,20.358,583.957
-227.309,14.4091,583.957
-236.587,6.73381,583.957
-244.389,-2.43551,583.957
-250.48,-12.8212,583.957
-254.675,-24.1063,583.957
-256.848,-35.9497,583.957
-256.933,-47.9893,583.957
-254.923,-59.8599,583.957
-250.884,-71.2023,583.957
-244.935,-81.6695,583.957
-237.26,-90.9444,583.957
-194.577,-111.209,609.304
-206.42,-109.036,609.304
-148.857,-99.2928,609.304
-159.324,-105.242,609.304
-121.491,-60.7774,609.304
-125.686,-72.0655,609.304
-125.285,-13.6843,609.304
-121.243,-25.0268,609.304
-158.461,19.9536,609.304
-148.078,13.8628,609.304
-205.5,24.3964,609.304
-193.629,26.4065,609.304
-244.389,-2.4355,609.304
-236.587,6.73382,609.304
-256.933,-47.9893,609.304
-256.848,-35.9497,609.304
-237.26,-90.9444,609.304
-244.935,-81.6695,609.304
-211.575,-75.5063,536.786
-210.151,-88.6567,544.538
-205.478,-79.0829,536.786
-217.832,-84.1505,544.538
-201.802,-91.7594,544.538
-198.85,-81.5458,536.786
-193.043,-93.3651,544.538
-191.896,-82.8224,536.786
-184.137,-93.4284,544.538
-184.828,-82.8708,536.786
-175.357,-91.9405,544.538
-177.856,-81.6906,536.786
-166.966,-88.9524,544.538
-171.195,-79.3183,536.786
-159.221,-84.5519,544.538
-165.049,-75.8263,536.786
-152.361,-78.8746,544.538
-159.602,-71.3201,536.786
-146.59,-72.0927,544.538
-155.02,-65.9356,536.786
-142.084,-64.4114,544.538
-151.443,-59.8358,536.786
-138.978,-56.063,544.538
-148.981,-53.2108,536.786
-137.373,-47.3042,544.538
-147.704,-46.2569,536.786
-137.312,-38.3975,544.538
-147.655,-39.1852,536.786
-138.797,-29.6145,544.538
-148.836,-32.2162,536.786
-141.785,-21.2269,544.538
-151.208,-25.555,536.786
-146.186,-13.4821,544.538
-154.7,-19.4069,536.786
-151.863,-6.62177,544.538
-159.206,-13.962,536.786
-158.645,-0.847934,544.538
-164.591,-9.38042,536.786
-166.329,3.65524,544.538
-170.691,-5.80385,536.786
-174.675,6.76095,544.538
-177.316,-3.33796,536.786
-183.436,8.36666,544.538
-184.27,-2.06429,536.786
-192.34,8.43003,544.538
-191.341,-2.01297,536.786
-201.123,6.94203,544.538
-198.31,-3.1931,536.786
-209.514,3.95404,544.538
-204.971,-5.5654,536.786
-217.255,-0.446535,544.538
-211.116,-9.05746,536.786
-224.119,-6.12376,544.538
-216.564,-13.5667,536.786
-229.733,-12.8483,544.697
-221.146,-18.9512,536.786
-234.396,-20.587,544.538
-224.722,-25.048,536.786
-237.499,-28.9354,544.538
-227.188,-31.6759,536.786
-239.104,-37.6942,544.538
-228.462,-38.6299,536.786
-239.168,-46.6009,544.538
-228.51,-45.6985,536.786
-237.68,-55.384,544.538
-227.333,-52.6706,536.786
-234.692,-63.7715,544.538
-224.961,-59.3287,536.786
-230.294,-71.5163,544.538
-221.466,-65.4768,536.786
-224.617,-78.3766,544.538
-216.96,-70.9247,536.786
-119.816,-51.6564,588.729
-119.816,-51.6564,609.304
-119.318,-48.937,588.729
-119.236,-36.8974,588.729
-119.788,-33.6196,588.729
-119.788,-33.6196,609.304
-130.053,-5.28768,588.729
-130.053,-5.28767,609.304
-131.23,-3.21417,588.729
-138.906,6.06077,588.729
-141.61,8.36064,588.729
-141.61,8.36065,609.304
-167.027,23.1378,588.729
-167.027,23.1378,609.304
-169.746,24.1519,588.729
-181.589,26.322,588.729
-185.021,26.3461,588.729
-185.021,26.3461,609.304
-214.252,21.2785,588.729
-214.252,21.2785,609.304
-216.842,20.358,588.729
-227.309,14.4091,588.729
-229.956,12.2209,588.729
-229.956,12.2209,609.304
-249.07,-10.4156,588.729
-249.07,-10.4156,609.304
-250.48,-12.8212,588.729
-254.675,-24.1063,588.729
-255.333,-27.6858,588.729
-255.333,-27.6858,609.304
-255.309,-57.5812,588.729
-255.309,-57.5812,609.304
-254.923,-59.8599,588.729
-250.884,-71.2023,588.729
-248.974,-74.5616,588.729
-248.974,-74.5616,609.304
-228.091,-98.7495,588.729
-217.705,-104.84,588.729
-214.611,-105.99,588.729
-214.611,-105.99,609.304
-230.222,-96.9326,588.729
-230.222,-96.9325,609.304
-185.389,-111.272,588.729
-185.389,-111.272,609.304
-182.537,-111.29,588.729
-170.666,-109.283,588.729
-167.186,-108.043,588.729
-167.186,-108.043,609.304
-141.634,-93.3198,588.729
-141.634,-93.3197,609.304
-139.579,-91.6175,588.729
-131.777,-82.4482,588.729
-129.815,-79.101,588.729
-129.815,-79.101,609.304
-137.496,-63.186,483.822
-135.196,-57.0047,483.822
-137.496,-63.186,505.798
-134.107,-51.0589,483.822
-134.104,-51.0528,505.799
-135.202,-57.0017,516.005
-135.326,-57.3337,516.06
-137.499,-63.186,509.749
-137.222,-62.4345,511.555
-136.905,-61.5833,513.097
-136.555,-60.6386,514.348
-136.171,-59.6094,515.277
-135.761,-58.5048,515.858
-134.825,-54.9433,515.29
-134.62,-53.8296,514.369
-134.43,-52.8004,513.133
-134.258,-51.8677,511.616
-134.107,-51.0528,509.849
-135.042,-56.1204,515.864
-145.208,-8.53835,483.822
-149.029,-3.92353,483.822
-145.208,-8.53834,505.799
-154.1,0.392518,483.822
-154.102,0.395549,505.799
-145.211,-8.54136,509.749
-145.724,-7.92264,511.555
-146.306,-7.21938,513.097
-146.952,-6.44069,514.348
-147.659,-5.58954,515.277
-148.413,-4.67807,515.858
-149.035,-3.9265,516.015
-151.105,-2.1669,515.29
-151.963,-1.4335,514.369
-152.756,-0.757387,513.133
-153.475,-0.144719,511.616
-154.105,0.39253,509.849
-149.246,-3.74542,516.06
-150.194,-2.93958,515.864
-182.018,12.0035,483.822
-182.926,12.1696,483.822
-182.018,12.0036,505.799
-192.488,12.236,483.822
-194.619,11.8738,505.799
-194.613,11.8768,483.822
-182.018,12.0005,509.749
-182.821,12.1454,511.555
-182.926,12.1666,511.734
-188.25,12.1998,516.06
-189.494,12.2058,515.864
-190.686,12.2149,515.29
-191.815,12.2239,514.369
-192.488,12.2299,513.572
-185.827,12.1817,515.277
-187.004,12.1907,515.858
-183.729,12.1696,513.097
-184.734,12.1756,514.348
-193.795,12.0096,511.616
-194.619,11.8708,509.849
-192.856,12.1666,513.133
-232.799,-10.6692,483.822
-226.92,-3.75753,483.822
-226.92,-3.75752,505.799
-234.601,-13.7417,483.822
-234.604,-13.7448,505.799
-230.949,-8.50515,516.06
-231.755,-9.45287,515.864
-232.528,-10.3614,515.29
-232.793,-10.6753,514.955
-226.917,-3.76054,509.749
-228.67,-5.828,514.348
-228.021,-5.06137,513.097
-229.38,-6.66103,515.277
-230.14,-7.55743,515.858
-227.433,-4.37022,511.555
-233.696,-12.2055,513.133
-234.179,-13.0264,511.616
-234.601,-13.7478,509.849
-233.161,-11.297,514.369
-237.957,-65.2837,483.822
-240.311,-58.6738,483.822
-240.311,-58.6738,505.798
-235.178,-70.1732,483.822
-235.178,-70.1762,505.798
-237.951,-65.2776,515.938
-238.211,-64.5472,516.06
-240.309,-58.6708,509.749
-240.04,-59.4253,511.555
-239.732,-60.2795,513.097
-239.394,-61.2302,514.348
-239.026,-62.2624,515.277
-238.63,-63.3701,515.858
-237.124,-66.7324,515.29
-236.566,-67.7164,514.369
-236.05,-68.6279,513.133
-235.582,-69.4549,511.616
-235.174,-70.1762,509.849
-237.719,-65.6881,515.864
-194.568,-96.8119,483.822
-193.24,-97.0564,483.822
-194.568,-96.8119,505.798
-183.678,-97.1197,483.822
-181.97,-96.83,505.798
-181.973,-96.833,483.822
-194.568,-96.8089,509.749
-193.774,-96.9537,511.555
-193.24,-97.0503,512.464
-188.35,-97.0805,516.06
-187.107,-97.0895,515.864
-185.911,-97.0986,515.29
-184.786,-97.1077,514.369
-183.744,-97.1137,513.133
-183.681,-97.1167,513.031
-190.771,-97.0654,515.277
-189.593,-97.0714,515.858
-192.868,-97.0533,513.097
-191.863,-97.0594,514.348
-182.797,-96.9658,511.616
-181.967,-96.827,509.849
-671.936,107.277,1.60388
-693.381,119.855,1.60389
-693.381,119.855,567.128
-671.936,107.278,567.128
-716.687,128.519,1.6036
-716.687,128.519,567.128
-766.002,133.177,1.6036
-790.516,129.028,1.6036
-790.516,129.028,567.128
-813.937,120.686,1.60389
-813.937,120.686,567.128
-835.553,108.403,1.60388
-835.553,108.403,567.128
-854.707,92.5545,1.60358
-854.707,92.5548,567.128
-870.818,73.6183,1.60357
-870.818,73.6185,567.128
-883.398,52.174,1.60356
-883.398,52.1742,567.128
-896.548,4.41683,1.60353
-896.72,-20.4441,1.60352
-896.72,-20.4439,567.128
-896.548,4.41706,567.128
-892.57,-44.958,1.60351
-892.57,-44.9578,567.128
-884.228,-68.3793,1.6035
-884.228,-68.3791,567.128
-871.947,-89.9957,1.60349
-871.947,-89.9955,567.128
-837.162,-125.263,1.60347
-815.718,-137.843,1.60347
-815.718,-137.843,567.128
-837.162,-125.263,567.128
-792.414,-146.506,1.60346
-792.414,-146.505,567.128
-743.1,-151.163,1.60346
-718.586,-147.016,1.60346
-718.586,-147.015,567.128
-695.164,-138.673,1.60347
-695.164,-138.673,567.128
-673.548,-126.389,1.60348
-673.548,-126.389,567.128
-654.391,-110.541,1.60348
-654.391,-110.54,567.128
-625.7,-70.16,1.6035
-617.038,-46.8564,1.60351
-617.038,-46.8562,567.128
-625.7,-70.1597,567.128
-612.55,-22.4029,1.60353
-612.55,-22.4026,567.128
-612.381,2.4581,1.60354
-612.381,2.45833,567.128
-616.528,26.972,1.60355
-616.528,26.9722,567.128
-637.152,72.0097,1.60357
-653.003,91.1632,1.60358
-653.003,91.1634,567.128
-637.152,72.0099,567.128
-693.408,119.799,647.699
-671.972,107.226,647.699
-716.702,128.459,647.699
-741.147,132.943,647.699
-813.91,120.629,647.699
-790.501,128.968,647.699
-835.517,108.352,647.699
-854.665,92.5095,647.699
-870.77,73.5824,647.699
-883.341,52.147,647.699
-892.003,28.8556,647.699
-896.657,-20.4409,647.699
-896.485,4.41109,647.699
-892.51,-44.9426,647.699
-884.171,-68.3519,647.699
-871.896,-89.9592,647.699
-856.053,-109.107,647.699
-815.69,-137.786,647.699
-837.126,-125.212,647.699
-792.396,-146.445,647.699
-767.955,-150.93,647.699
-695.188,-138.616,647.699
-718.601,-146.955,647.699
-673.584,-126.338,647.699
-654.437,-110.495,647.699
-617.098,-46.841,647.699
-625.758,-70.1326,647.699
-612.613,-22.3966,647.699
-612.441,2.45232,647.699
-616.588,26.9572,647.699
-624.928,50.3664,647.699
-653.045,91.1212,647.699
-637.203,71.9737,647.699
-677.529,153.247,723.459
-650.528,137.408,723.459
-706.872,164.157,723.459
-737.664,169.805,723.459
-765.996,133.114,647.699
-768.969,170.021,723.459
-799.836,164.797,723.459
-829.327,154.293,723.459
-856.545,138.828,723.459
-880.663,118.871,723.459
-900.952,95.0298,723.459
-916.791,68.0259,723.459
-927.699,38.6828,723.459
-933.349,7.89109,723.459
-933.564,-23.4138,723.459
-928.339,-54.2779,723.459
-917.836,-83.7688,723.459
-902.37,-110.987,723.459
-882.414,-135.109,723.459
-858.573,-155.394,723.459
-831.569,-171.233,723.459
-802.226,-182.144,723.459
-771.435,-187.791,723.459
-743.103,-151.102,647.699
-740.13,-188.009,723.459
-709.265,-182.784,723.459
-679.775,-172.281,723.459
-652.556,-156.815,723.459
-628.435,-136.856,723.459
-638.332,-91.5709,647.699
-608.149,-113.015,723.459
-592.31,-86.0113,723.459
-581.399,-56.6713,723.459
-575.752,-25.8795,723.459
-575.535,5.42533,723.459
-580.759,36.2925,723.459
-591.263,65.7834,723.459
-606.728,93.0016,723.459
-626.684,117.121,723.459
-677.529,153.247,770.353
-650.528,137.408,770.353
-706.872,164.157,770.353
-737.664,169.805,770.353
-768.969,170.021,770.353
-799.836,164.797,770.353
-829.327,154.293,770.353
-856.545,138.828,770.353
-880.663,118.871,770.353
-900.952,95.0298,770.353
-916.791,68.0259,770.353
-927.699,38.6829,770.353
-933.349,7.89111,770.353
-933.564,-23.4137,770.353
-928.339,-54.2779,770.353
-917.836,-83.7688,770.353
-902.37,-110.987,770.353
-882.414,-135.108,770.353
-858.573,-155.394,770.353
-831.569,-171.233,770.353
-802.226,-182.144,770.353
-771.435,-187.791,770.353
-740.13,-188.009,770.353
-709.265,-182.784,770.353
-679.775,-172.281,770.353
-652.556,-156.815,770.353
-628.435,-136.856,770.353
-608.149,-113.015,770.353
-592.31,-86.0113,770.353
-581.399,-56.6713,770.353
-575.752,-25.8795,770.353
-575.535,5.42535,770.353
-580.759,36.2925,770.353
-591.263,65.7835,770.353
-606.728,93.0016,770.353
-626.684,117.121,770.353
-737.664,169.805,836.255
-706.872,164.157,836.255
-856.545,138.828,836.255
-829.327,154.293,836.255
-927.699,38.6829,836.255
-916.791,68.0259,836.255
-917.836,-83.7688,836.255
-928.339,-54.2779,836.255
-831.569,-171.233,836.255
-858.573,-155.394,836.255
-709.265,-182.784,836.255
-740.13,-188.009,836.255
-608.149,-113.015,836.255
-628.435,-136.856,836.255
-575.535,5.42538,836.255
-575.752,-25.8795,836.255
-626.684,117.121,836.255
-606.728,93.0017,836.255
-693.468,76.9749,647.699
-697.172,111.165,667.855
-709.323,86.274,647.699
-677.2,99.4485,667.855
-718.879,119.235,667.855
-726.554,92.6816,647.699
-741.654,123.413,667.855
-744.636,95.9986,647.699
-764.81,123.572,667.855
-763.017,96.1254,647.699
-787.642,119.708,667.855
-781.141,93.0589,647.699
-809.458,111.938,667.855
-798.46,86.8897,647.699
-829.592,100.499,667.855
-814.441,77.8079,647.699
-847.433,85.7367,667.855
-828.605,66.0882,647.699
-862.44,68.1013,667.855
-840.518,52.0897,647.699
-874.156,48.1268,667.855
-849.817,36.232,647.699
-882.224,26.4198,667.854
-856.225,19.0041,647.699
-886.404,3.64447,667.854
-859.542,0.922031,647.699
-886.564,-19.5112,667.854
-859.669,-17.4619,647.699
-882.698,-42.344,667.854
-856.599,-35.5862,647.699
-874.929,-64.1596,667.854
-850.433,-52.9016,647.699
-863.49,-84.291,667.854
-841.351,-68.8861,647.699
-848.728,-102.135,667.854
-829.632,-83.0475,647.699
-831.089,-117.141,667.854
-815.633,-94.9604,647.699
-811.118,-128.858,667.854
-799.775,-104.262,647.699
-789.411,-136.925,667.854
-782.545,-110.667,647.699
-766.636,-141.106,667.854
-764.466,-113.984,647.699
-743.48,-141.263,667.854
-746.082,-114.111,647.699
-720.647,-137.399,667.854
-727.957,-111.044,647.699
-698.832,-129.63,667.854
-710.642,-104.875,647.699
-678.697,-118.191,667.854
-694.657,-95.7933,647.699
-660.857,-103.429,667.854
-680.496,-84.0767,647.699
-646.254,-85.9389,668.268
-668.583,-70.0752,647.699
-634.133,-65.8165,667.854
-659.281,-54.2205,647.699
-626.065,-44.1125,667.854
-652.876,-36.9896,647.699
-621.885,-21.3372,667.854
-649.559,-18.9075,647.699
-621.725,1.82153,667.854
-649.432,-0.526653,647.699
-625.592,24.6513,667.855
-652.499,17.5977,647.699
-633.361,46.4669,667.855
-658.665,34.9162,647.699
-644.8,66.6013,667.855
-667.747,50.8976,647.699
-659.562,84.4419,667.855
-679.467,65.062,647.699
-932.052,14.9658,782.761
-932.052,14.9658,836.255
-933.349,7.89111,782.761
-933.564,-23.4137,782.761
-932.121,-31.9371,782.761
-932.121,-31.9371,836.255
-905.434,-105.6,782.761
-905.434,-105.6,836.255
-902.37,-110.987,782.761
-882.414,-135.108,782.761
-875.388,-141.085,782.761
-875.388,-141.085,836.255
-809.301,-179.512,782.761
-809.301,-179.512,836.255
-802.226,-182.144,782.761
-771.435,-187.791,782.761
-762.516,-187.852,782.761
-762.516,-187.852,836.255
-686.505,-174.677,782.761
-686.505,-174.677,836.255
-679.775,-172.281,782.761
-652.556,-156.815,782.761
-645.675,-151.123,782.761
-645.675,-151.123,836.255
-595.977,-92.265,782.761
-595.977,-92.265,836.255
-592.31,-86.0113,782.761
-581.399,-56.6712,782.761
-579.694,-47.3631,782.761
-579.694,-47.3631,836.255
-579.757,30.3739,782.761
-579.757,30.3739,836.255
-580.759,36.2925,782.761
-591.263,65.7835,782.761
-596.228,74.5212,782.761
-596.228,74.5212,836.255
