x,y,z
-0.0347265,-0.003368,-0.047482
0.0679255,0.031054,-0.045112
-0.0125105,0.026748,-0.045898
-0.0198075,0.026689,-0.045957
0.0862735,0.000259,-0.045762
-0.0132635,0.026167,-0.045909
0.0803905,-0.002084,-0.046775
0.0826685,-0.005334,-0.042439
0.0637635,0.035479,-0.045278
0.0618975,0.03348,-0.046885
-0.0249765,-0.002569,-0.04461
-0.0260005,-0.003825,-0.047257
-0.0280285,-0.005777,-0.044857
-0.0118515,0.027964,-0.045886
-0.0180795,0.025229,-0.045958
-0.0168885,0.024292,-0.043156
0.0618005,0.034922,-0.043843
-0.0315715,-0.005837,-0.040852
-0.0340285,0.000921,-0.044129
0.0816805,-0.005218,-0.042731
-0.0291255,0.001343,-0.045464
0.0798295,-0.003934,-0.044752
-0.0178635,0.031451,-0.043105
-0.0350505,-0.002641,-0.043925
0.0787585,-0.003113,-0.04215
-0.0202775,0.031892,-0.038912
-0.0193595,0.032087,-0.036815
-0.0213845,0.032069,-0.036127
0.0825445,0.000821,-0.043953
0.0605715,0.031689,-0.042155
0.0877115,-0.002026,-0.045328
-0.0351605,-0.000748,-0.044644
0.0607235,0.033232,-0.043583
-0.0216255,0.0284,-0.043133
-0.0312385,0.001963,-0.043781
0.0800875,-0.001038,-0.044678
-0.0188945,0.024012,-0.042492
-0.0203235,0.030334,-0.043833
0.0690755,0.033859,-0.043817
-0.0270115,-0.005265,-0.044304
-0.0248795,-0.003516,-0.043174
-0.0129595,0.029754,-0.043771
0.0624315,0.030025,-0.043682
-0.0122545,0.028278,-0.043801
-0.0196345,0.031062,-0.043121
-0.0192345,0.03183,-0.039605
-0.0219065,0.025082,-0.041066
-0.0125885,0.027169,-0.043096
-0.0265535,-4.19999e-05,-0.045092
0.0837735,0.00096,-0.041399
-0.0147965,0.024672,-0.04173
-0.0136575,0.025427,-0.041018
0.0862785,-0.000198,-0.042834
-0.0274975,-0.006057,-0.042125
0.0641975,0.029709,-0.04141
0.0661405,0.034729,-0.041999
-0.0254445,0.000372,-0.041709
0.0598875,0.034029,-0.040866
-0.0215135,0.027394,-0.043154
0.0799125,-0.000136,-0.04254
-0.0139465,0.029582,-0.04029
0.0817635,0.001072,-0.041991
0.0612775,0.030737,-0.042637
0.0793885,-0.00105,-0.042694
0.0858045,-0.003903,-0.040047
0.0852265,-0.004507,-0.04241
-0.0201865,0.024527,-0.042476
0.0682325,0.031217,-0.044231
-0.0152995,0.030829,-0.042389
-0.0333375,-0.004709,-0.041319
-0.0130005,0.028328,-0.040297
-0.0341165,-0.003787,-0.039087
-0.0336525,0.002212,-0.039966
-0.0241355,-0.002758,-0.041195
-0.0244135,-0.001297,-0.041144
-0.0352855,-0.001905,-0.041799
0.0618285,0.035432,-0.040775
-0.0264825,0.00122,-0.041571
0.0803565,-0.005055,-0.041668
0.0658075,0.030148,-0.042997
-0.0174785,0.031336,-0.041006
0.0849695,0.000605,-0.041039
0.0685975,0.033689,-0.042495
0.0682535,0.033417,-0.04037
-0.0324945,0.003137,-0.038682
0.0862545,-0.001957,-0.039922
0.0630495,0.035519,-0.041015
0.0622025,0.029585,-0.040742
0.0835775,-0.005451,-0.03998
-0.0241935,-0.003547,-0.040476
0.0665905,0.03046,-0.041891
0.0793985,0.001247,-0.039043
-0.0353215,-0.000756,-0.042538
0.0683565,0.031884,-0.041881
0.0866045,-0.002995,-0.041999
0.0784795,-0.004027,-0.04077
0.0788515,-0.004793,-0.039927
-0.0255065,-0.00462,-0.040322
-0.0314015,0.003385,-0.038838
0.0595245,0.033131,-0.041046
-0.0244615,0.029288,-0.036875
0.0607535,0.029745,-0.039838
-0.0285155,-0.006459,-0.041277
-0.0282995,0.002761,-0.039201
-0.0345085,0.001452,-0.039116
-0.0237505,0.027344,-0.038979
-0.0219175,0.030978,-0.039635
-0.0332615,-0.004607,-0.037883
-0.0145195,0.024082,-0.03893
-0.0152145,0.023289,-0.037539
-0.0139975,0.02442,-0.037527
0.0829945,0.001626,-0.036521
-0.0153465,0.029855,-0.036101
-0.0140445,0.029097,-0.037493
-0.0289725,-0.006534,-0.037713
-0.0242555,0.025434,-0.036903
-0.0249145,0.000507,-0.039667
0.0675875,0.033928,-0.03987
-0.0258025,0.001554,-0.038131
-0.0189015,0.023215,-0.040377
0.0585235,0.034827,-0.036103
-0.0166085,0.030815,-0.038901
-0.0222875,0.023838,-0.038976
-0.0214725,0.023269,-0.038976
0.0674585,0.03146,-0.038467
0.0771475,-0.004298,-0.037511
-0.0345545,-0.003028,-0.0369
-0.0129055,0.027325,-0.040997
0.0850295,0.000162,-0.038094
-0.0168945,0.022793,-0.038248
0.0780615,-0.002904,-0.040166
0.0783915,5.39999e-05,-0.039341
0.0643405,0.029359,-0.037553
-0.0321965,-0.005467,-0.038643
0.0667425,0.030536,-0.03879
-0.0244775,0.028185,-0.037575
-0.0239565,-0.001182,-0.039091
-0.0352595,-0.000821,-0.039667
-0.0301255,0.003304,-0.038979
0.0847355,-0.004833,-0.038175
0.0843435,0.00093,-0.038304
-0.0207505,0.022595,-0.037601
0.0777675,-0.000809,-0.038795
-0.0132395,0.02741,-0.037509
0.0634475,0.035531,-0.037794
-0.0309305,-0.00601,-0.037413
0.0856475,-0.003082,-0.037908
0.0772125,0.002273,-0.034586
0.0586935,0.030419,-0.036896
-0.0349585,-0.002084,-0.036124
0.0582805,0.033053,-0.037773
0.0800185,-0.00604,-0.038115
0.0620255,0.028745,-0.035511
0.0601995,0.028978,-0.03628
-0.0241475,-0.004058,-0.037688
-0.0133395,0.028355,-0.038198
-0.0337765,0.0023,-0.038473
0.0776715,-0.006297,-0.034429
0.0675825,0.03218,-0.037635
-0.0220205,0.022676,-0.036205
0.0849085,-0.001182,-0.03521
-0.0277345,-0.006032,-0.036342
-0.0289195,0.00325,-0.036266
0.0799615,0.001798,-0.038152
0.0801285,0.002273,-0.036643
-0.0169425,0.030643,-0.036804
0.0606775,0.035679,-0.035931
-0.0341845,0.001506,-0.035534
0.0638625,0.035175,-0.033825
0.0659645,0.034209,-0.035235
0.0843315,-0.004066,-0.033915
0.0756555,-0.003601,-0.03504
-0.0235485,-0.003429,-0.037056
0.0763535,0.000442,-0.035566
0.0819705,-0.006242,-0.036074
-0.0232375,0.031188,-0.036149
-0.0312025,0.003533,-0.035941
0.0762105,0.001727,-0.034152
-0.0237565,-0.001232,-0.037034
0.0573615,0.033936,-0.035095
0.0582705,0.02936,-0.034813
-0.0229785,0.023152,-0.036205
-0.0179275,0.022192,-0.03547
-0.0261985,-0.00508,-0.03676
-0.0235205,-0.003856,-0.034377
-0.0269905,-0.004296,-0.030826
-0.0280265,-0.004004,-0.028029
-0.0251235,-0.00456,-0.023811
-0.0262465,0.002069,-0.035238
0.0781855,0.00263,-0.034299
-0.0288385,-0.005932,-0.034942
-0.0305985,-0.005906,-0.035715
0.0841245,0.000241,-0.033984
0.0797415,-0.00666,-0.035274
-0.0244715,0.000743,-0.033375
-0.0141375,0.024477,-0.034723
0.0607645,0.036083,-0.033582
0.0621815,0.035686,-0.033768
-0.0135585,0.027259,-0.034726
-0.0349545,-0.000895,-0.036142
0.0593205,0.035372,-0.035747
0.0666805,0.031204,-0.034239
-0.0253205,0.024118,-0.032723
-0.0255415,0.025303,-0.033414
-0.0257965,0.027391,-0.03409
0.0781445,-0.006661,-0.033559
-0.0167265,0.029438,-0.03121
-0.0176085,0.030031,-0.032604
0.0828845,0.001646,-0.031433
-0.0322625,0.003359,-0.03581
0.0762245,-0.005483,-0.034124
-0.0139835,0.02863,-0.035401
-0.0333925,-0.003477,-0.032296
-0.0197475,0.022239,-0.036191
0.0840875,-0.00232,-0.030679
0.0823375,-0.005908,-0.034505
0.0802705,-0.006575,-0.033658
0.0561395,0.032999,-0.033352
-0.0210955,0.022168,-0.033401
0.0668225,0.033216,-0.033361
0.0839495,-0.004895,-0.03476
-0.0151595,0.02313,-0.035444
-0.0233065,-0.000996,-0.032925
0.0759265,-0.004654,-0.034953
-0.0249905,-0.004337,-0.035477
-0.0146345,0.023626,-0.034726
-0.0234925,0.022642,-0.032709
-0.0244965,0.023463,-0.033419
-0.0298145,0.003475,-0.035428
-0.0231005,-0.002762,-0.033671
-0.0260305,-0.004561,-0.034994
-0.0325135,-0.00411,-0.031573
-0.0195425,0.031481,-0.033323
-0.0209555,0.032046,-0.034027
0.0651145,0.029128,-0.031141
0.0645075,0.028941,-0.032925
-0.0149595,0.025287,-0.030532
-0.0331035,0.002854,-0.034962
0.0567575,0.034827,-0.033042
0.0792785,0.002685,-0.033972
0.0589985,0.028761,-0.034514
-0.0232765,0.031374,-0.033345
-0.0257275,0.029019,-0.033385
0.0542335,0.028838,-0.02858
0.0751125,-0.000375,-0.033745
0.0754115,0.000911,-0.033656
0.0598205,0.036077,-0.033988
-0.0313355,0.002966,-0.030955
0.0611165,0.02813,-0.032849
0.0581055,0.036422,-0.032422
0.0668065,0.03252,-0.032613
0.0749245,-0.003911,-0.033795
-0.0261105,-0.004608,-0.033623
-0.0249945,0.030186,-0.03267
0.0629395,0.034927,-0.02966
0.0567945,0.030002,-0.033148
-0.0223535,0.031728,-0.033339
0.0758475,0.002743,-0.031338
0.0586955,0.027898,-0.032365
0.0839455,-0.003157,-0.031113
-0.0299395,-0.005396,-0.032881
-0.0311335,-0.004647,-0.03016
-0.0337185,0.001467,-0.032737
-0.0150215,0.02765,-0.031223
-0.0177415,0.022238,-0.034073
-0.0189185,0.029988,-0.031219
-0.0187635,0.022111,-0.031977
0.0804505,-0.006063,-0.032144
-0.0162065,0.02297,-0.032656
-0.0145415,0.026988,-0.031919
-0.0209755,0.031433,-0.031931
0.0833385,-0.003817,-0.0307
-0.0270505,0.027321,-0.029908
0.0539305,0.033526,-0.029322
0.0658015,0.033582,-0.029223
-0.0155715,0.023768,-0.031237
0.0743325,-0.005148,-0.031766
0.0753515,0.002118,-0.032216
-0.0266255,0.028462,-0.030592
-0.0266575,0.002595,-0.030831
-0.0265605,0.023734,-0.028527
0.0659635,0.030088,-0.031518
0.0728125,-0.003522,-0.030769
-0.0341295,-0.000756,-0.030192
0.0543595,0.032953,-0.030305
0.0552925,0.031041,-0.031479
0.0839535,-0.001077,-0.029646
-0.0328185,0.002273,-0.031451
0.0570215,0.037058,-0.029219
0.0728115,7.29999e-05,-0.030046
0.0817945,0.002269,-0.031766
-0.0229145,-0.001196,-0.030128
0.0784885,-0.006497,-0.031267
-0.0302655,0.003219,-0.030817
0.0571705,0.028099,-0.031508
-0.0242785,0.000732,-0.031984
-0.0236325,-0.004094,-0.031538
0.0663035,0.030916,-0.030601
-0.0280325,0.003072,-0.030082
-0.0337505,-0.002824,-0.029467
-0.0258025,0.029536,-0.03058
-0.0168515,0.022839,-0.029161
0.0828935,0.001647,-0.029233
-0.0228205,-0.003368,-0.031557
-0.0161385,0.028189,-0.02842
0.0754985,-0.00614,-0.030695
-0.0181135,0.022193,-0.028475
-0.0172295,0.022588,-0.027067
0.0762705,-0.006317,-0.029736
0.0570015,0.036693,-0.030619
0.0727845,-0.004654,-0.030039
0.0553455,0.035465,-0.029974
0.0769415,0.003203,-0.030287
-0.0239755,0.022192,-0.029919
-0.0217595,0.021689,-0.029198
-0.0249995,-0.004459,-0.028714
0.0730785,0.001964,-0.028509
-0.0227945,-0.003415,-0.03017
0.0816435,0.00266,-0.025967
-0.0240215,0.000685,-0.02937
-0.0287905,0.025222,-0.022936
0.0714825,-0.002862,-0.028984
-0.0328185,0.001804,-0.029465
0.0589915,0.037347,-0.029191
-0.0258905,0.023099,-0.029228
-0.0219745,0.030938,-0.030548
0.0589065,0.026832,-0.029276
0.0811715,0.002726,-0.029033
-0.0341685,-0.002053,-0.029476
0.0806565,-0.00487,-0.030707
0.0649215,0.028778,-0.029717
-0.0297595,-0.004762,-0.030146
-0.0279645,-0.004213,-0.03013
0.0664505,0.032255,-0.028468
0.0663205,0.032046,-0.026366
-0.0239745,0.030512,-0.029859
-0.0152935,0.026294,-0.028433
-0.0155165,0.025214,-0.027737
0.0768715,0.003338,-0.027386
0.0802895,-0.004383,-0.03
0.0779515,-0.00419,-0.027884
-0.0322075,-0.004328,-0.028764
0.0599955,0.037088,-0.029184
0.0610495,0.03651,-0.029175
0.0532205,0.035122,-0.02649
0.0621285,0.034811,-0.027774
0.0536435,0.029847,-0.028576
0.0775475,-0.005584,-0.028656
-0.0255095,0.022034,-0.027129
-0.0328695,0.001727,-0.027327
-0.0229115,-0.001332,-0.027979
-0.0302285,0.003133,-0.027294
-0.0196825,0.021507,-0.02779
-0.0275755,0.028493,-0.025701
0.0722035,0.001154,-0.028038
0.0823745,-0.003715,-0.025104
-0.0182455,0.029345,-0.027726
0.0532205,0.033915,-0.027923
0.0578135,0.02674,-0.028585
-0.0238805,-0.004027,-0.028704
-0.0166395,0.027937,-0.024929
0.0567305,0.026988,-0.028594
-0.0164615,0.023257,-0.027751
0.0741645,-0.005736,-0.026583
0.0727065,-0.005476,-0.027843
-0.0343135,-0.000406,-0.027356
0.0519675,0.031164,-0.026619
0.0748655,0.002974,-0.028713
0.0559515,0.036656,-0.02853
0.0656695,0.029365,-0.0285
-0.0267005,0.002633,-0.028677
0.0579695,0.037386,-0.027797
0.0822875,-0.004078,-0.028603
0.0718955,-0.005042,-0.028066
0.0762555,-0.005328,-0.02728
-0.0233875,-0.000237,-0.02797
-0.0292895,0.003404,-0.027287
-0.0211255,0.029538,-0.028445
0.0801515,-0.00412,-0.028622
0.0501435,0.032775,-0.023743
-0.0266755,0.022153,-0.025041
0.0649095,0.033634,-0.026367
0.0647335,0.028855,-0.025714
0.0638485,0.028382,-0.025721
-0.0259335,0.029469,-0.027081
0.0711245,-0.004321,-0.028342
0.0706575,-0.001647,-0.027761
-0.0248665,0.00153,-0.02797
-0.0228365,-0.002417,-0.028684
0.0787095,-0.003733,-0.027917
-0.0231205,-0.003373,-0.027993
0.0811065,-0.004351,-0.025815
0.0795485,-0.004189,-0.025827
0.0589755,0.03726,-0.02779
0.0832975,-0.001929,-0.024392
0.0600365,0.027027,-0.027852
-0.0311855,-0.004701,-0.028061
-0.0248525,0.029768,-0.027069
-0.0158115,0.024199,-0.027742
0.0662025,0.033068,-0.026364
0.0588835,0.026782,-0.026445
0.0599445,0.036634,-0.027081
0.0829795,0.001372,-0.02576
0.0832325,-0.00081,-0.023681
-0.0345045,-0.001391,-0.027363
0.0655255,0.029451,-0.026399
-0.0229965,0.020344,-0.024332
0.0804805,0.002947,-0.026312
-0.0299945,-0.004918,-0.025953
-0.0329445,-0.004461,-0.025972
-0.0340215,-0.003987,-0.023875
-0.0275825,0.003342,-0.026555
0.0537075,0.027882,-0.02653
0.0517305,0.028446,-0.024415
0.0660325,0.030613,-0.026387
-0.0241215,-0.004337,-0.026603
-0.0238995,0.001073,-0.025871
-0.0229575,-0.000371,-0.025864
-0.0302655,0.003165,-0.0252
0.0728735,0.002681,-0.025652
0.0734165,-0.00586,-0.026931
0.0658465,0.032774,-0.024993
-0.0254445,0.020674,-0.023657
0.0577865,0.026651,-0.026463
0.0752865,0.003257,-0.026396
-0.0186695,0.021556,-0.025687
0.0612085,0.0339,-0.024293
-0.0156105,0.026283,-0.025632
-0.0161985,0.026875,-0.021427
0.0544455,0.027054,-0.024399
-0.0277575,0.022389,-0.02295
-0.0220045,0.028971,-0.024959
-0.0175715,0.02859,-0.024929
0.0507525,0.034171,-0.023712
0.0706115,-0.006226,-0.025572
0.0823005,0.002172,-0.025039
0.0773135,-0.003392,-0.026536
0.0559565,0.036972,-0.025014
0.0828015,-0.002797,-0.023703
0.0506745,0.030217,-0.024384
-0.0338125,0.000457,-0.025244
0.0760865,-0.003203,-0.025143
-0.0273045,0.003462,-0.02587
0.0695055,-0.004374,-0.026674
0.0747775,-0.004915,-0.025172
0.0534365,0.027363,-0.024408
-0.0214875,0.020334,-0.024324
-0.0349035,-0.002688,-0.023175
0.0723705,-0.006258,-0.025048
-0.0290415,-0.005111,-0.023153
-0.0272885,-0.004128,-0.022426
-0.0327495,0.001484,-0.024531
0.0650385,0.029833,-0.024314
-0.0269005,0.029283,-0.02429
-0.0222775,-0.002607,-0.023774
0.0513145,0.035703,-0.02299
0.0563645,0.036996,-0.022912
0.0584015,0.036019,-0.022202
-0.0260995,0.029964,-0.022177
-0.0167705,0.022424,-0.023562
0.0718365,0.00218,-0.025227
0.0775475,0.002676,-0.020613
-0.0290865,0.003591,-0.025186
0.0680055,-0.006342,-0.02525
0.0657685,-0.003111,-0.02347
0.0535215,0.035929,-0.025055
0.0735945,0.003071,-0.022517
0.0589005,0.027708,-0.021551
-0.0315055,-0.005723,-0.022478
0.0604755,0.034532,-0.024284
0.0642735,0.031497,-0.021496
-0.0239495,0.029614,-0.025664
-0.0187865,0.028833,-0.024236
-0.0157955,0.024164,-0.022845
-0.0235505,0.001444,-0.023756
-0.0194775,0.020659,-0.023601
0.0802055,-0.004143,-0.023719
0.0482695,0.031048,-0.021078
0.0689145,0.00077,-0.02317
-0.0302395,0.024183,-0.018569
-0.0252055,0.030265,-0.020769
-0.0332965,-0.004683,-0.023875
0.0712755,-0.006614,-0.024642
-0.0228755,-0.003601,-0.024492
0.0771155,-0.003043,-0.02374
-0.0263445,0.0032,-0.024462
-0.0269325,0.020588,-0.020666
0.0625855,0.028212,-0.023632
-0.0292175,0.026139,-0.022225
0.0671075,-0.005801,-0.024642
-0.0247485,0.019906,-0.022248
0.0690875,-0.006496,-0.024564
-0.0221335,0.000144,-0.020959
0.0507225,0.029196,-0.023725
0.0591735,0.035308,-0.0222
-0.0156885,0.00165,-0.009007
-0.0172285,0.000232,-0.009023
-0.0157175,-0.0005,-0.006908
0.0680625,-0.007567,-0.022696
-0.0164785,0.02246,-0.021463
0.0826775,-0.003165,-0.022907
0.0708535,0.002436,-0.022602
-0.0342145,-0.005251,-0.020397
0.0825585,0.001456,-0.023503
0.0828525,0.000163,-0.022969
0.0539515,0.036611,-0.023635
0.0518115,0.036478,-0.022285
-0.0241455,-0.004515,-0.020095
0.0786495,-0.003559,-0.021635
-0.0253925,0.00285,-0.02306
0.0647855,0.032457,-0.02293
-0.0180675,0.020547,-0.019379
0.0600875,0.034155,-0.0222
0.0605055,0.033215,-0.020107
-0.0278955,0.029551,-0.020792
-0.0240005,0.029623,-0.023565
0.0815235,0.002192,-0.022357
-0.0155865,0.025206,-0.020033
0.0563715,0.037029,-0.02151
0.0733195,-0.00445,-0.021682
0.0671095,-0.00628,-0.023702
0.0660215,-0.00577,-0.023294
0.0803585,0.002607,-0.021982
-0.0346165,-0.000403,-0.020356
-0.0273735,0.0038,-0.023772
0.0749385,-0.003105,-0.022349
0.0758465,-0.002835,-0.022341
0.0549315,0.036989,-0.022927
0.0650315,-0.005149,-0.022852
0.0631095,0.02904,-0.021528
-0.0333925,-0.005582,-0.021091
0.0705955,-0.007466,-0.021923
-0.0202965,0.01981,-0.020815
-0.0311305,0.002611,-0.021009
-0.0262665,0.003551,-0.023068
-0.0283545,0.003785,-0.020978
-0.0303105,0.00309,-0.020999
-0.0228225,-0.003879,-0.020085
-0.0300105,-0.005468,-0.02316
-0.0226775,0.000968,-0.02165
-0.0244295,0.002514,-0.022357
-0.0283975,0.0211,-0.018581
0.0514065,0.027828,-0.021571
0.0545185,0.027166,-0.022248
0.0752785,-0.003017,-0.020254
0.0557375,0.027298,-0.021526
0.0648915,-0.008032,-0.019976
0.0820715,0.00139,-0.022202
0.0486785,0.032087,-0.021644
0.0505485,0.028332,-0.021548
0.0833835,-0.001829,-0.022857
-0.0350535,-0.003361,-0.021084
-0.0352525,-0.002297,-0.021077
0.0612445,0.028057,-0.021541
0.0599195,0.027875,-0.020844
0.0626185,0.029452,-0.019421
0.0816165,-0.003593,-0.02224
0.0820745,-0.002658,-0.022409
-0.0296195,0.0284,-0.019947
0.0678815,-0.008659,-0.019545
0.0635665,-0.001833,-0.020373
-0.0220205,0.0288,-0.021455
0.0679205,0.00101,-0.022008
0.0723135,-0.006225,-0.022146
-0.0317895,-0.008187,-0.01619
0.0490765,0.029554,-0.021719
-0.0290455,-0.006645,-0.019661
-0.0271905,-0.004724,-0.020325
0.0640785,-0.006692,-0.020961
0.0637795,0.032116,-0.020792
0.0631505,0.032302,-0.020108
-0.0273465,0.003993,-0.02097
0.0610685,0.0282,-0.019435
0.0686825,0.002629,-0.020325
-0.0180885,0.028328,-0.021433
-0.0252155,0.003156,-0.020257
0.0523255,0.038289,-0.0187
0.0549135,0.038012,-0.018685
0.0689815,0.003297,-0.018776
-0.0155325,0.023811,-0.019336
-0.0251925,0.01911,-0.019263
-0.0160195,0.022448,-0.019364
-0.0352135,-0.001275,-0.019673
-0.0191025,0.02849,-0.019335
0.0639115,-0.00539,-0.021735
0.0621935,-0.002491,-0.01932
0.0644535,0.000728,-0.01866
-0.0259365,-0.00443,-0.020107
0.0708165,-0.007534,-0.019614
0.0816845,-0.001093,-0.021015
0.0799085,-0.003218,-0.020978
0.0808035,-0.002747,-0.021
0.0488995,0.035193,-0.02093
0.0805595,0.001941,-0.0209
0.0660095,-0.008249,-0.020366
0.0708375,0.003261,-0.020417
0.0485915,0.036376,-0.019498
-0.0217125,-0.00177,-0.020265
0.0628615,0.030521,-0.018731
0.0485755,0.029032,-0.01955
-0.0220455,-0.003175,-0.018682
-0.0228495,0.001461,-0.019558
-0.0243125,0.002727,-0.020255
0.0805415,0.001127,-0.020287
0.0583885,0.036044,-0.019404
-0.0240995,0.019147,-0.020139
0.0772535,0.002503,-0.019413
-0.0287835,0.021019,-0.017871
0.0783645,-0.003159,-0.02024
-0.0262855,0.004106,-0.019552
-0.0201925,0.019318,-0.019441
-0.0232175,0.019079,-0.01939
-0.0280095,-0.00679,-0.018784
0.0537075,0.027723,-0.020759
0.0472135,0.030116,-0.018853
-0.0180185,0.028111,-0.017078
0.0472045,0.032496,-0.019529
0.0570495,0.027708,-0.020178
0.0561095,0.027948,-0.019984
-0.0241155,0.030194,-0.020055
0.0737555,-0.004267,-0.017473
0.0499055,0.038018,-0.018011
0.0744835,-0.003593,-0.018166
-0.0290315,-0.007443,-0.018312
0.0509935,0.028181,-0.019402
-0.0305495,0.026802,-0.019255
0.0622205,0.031364,-0.017335
-0.0296125,0.029853,-0.017833
-0.0279705,0.030979,-0.01712
0.0473655,0.033675,-0.019599
0.0477485,0.03586,-0.018816
0.0799295,-0.000205,-0.019924
0.0663155,0.001751,-0.018837
-0.0244785,0.004179,-0.017995
0.0765095,-0.002793,-0.018824
0.0783545,0.002079,-0.019366
0.0591325,0.027901,-0.018755
0.0556075,0.029096,-0.019573
0.0567965,0.037267,-0.018008
0.0617175,-0.000391,-0.016988
0.0798205,-0.001883,-0.019642
-0.0221975,0.000241,-0.019496
-0.0158035,0.026101,-0.01932
-0.0156735,0.026178,-0.018623
0.0491955,0.037298,-0.018778
0.0623995,-0.006134,-0.019645
0.0698605,-0.008218,-0.018853
-0.0304025,0.02919,-0.017833
0.0619265,0.029221,-0.018034
-0.0223265,0.029141,-0.019357
0.0721525,0.003354,-0.018073
-0.0214855,0.029636,-0.01515
0.0610295,0.029592,-0.014538
0.0068795,0.00399,-0.017716
0.0018085,0.005797,-0.018358
0.0048445,0.002451,-0.017042
0.0092765,0.016065,-0.018135
0.0112455,0.016182,-0.017794
0.0110695,0.01827,-0.017453
-0.0206655,-0.001657,-0.018871
-0.0249995,0.031643,-0.016412
0.0688625,-0.008698,-0.018158
-0.0296225,0.02153,-0.017135
-0.0311145,0.024504,-0.017166
-0.0285705,0.004291,-0.017988
-0.0309795,0.002913,-0.018204
0.0791505,4.59999e-05,-0.019002
-0.0223465,0.002908,-0.01821
0.0777445,-0.002487,-0.018854
-0.0247195,0.018764,-0.01856
0.0631485,-0.008024,-0.018158
0.0480215,0.02877,-0.018042
0.0625635,0.031978,-0.018745
-0.0260735,-0.004908,-0.018003
0.0584015,0.035457,-0.015211
-0.0065385,0.010906,-0.018729
-0.0076325,0.01224,-0.01869
-0.0085855,0.010776,-0.01853
0.0614605,-0.005452,-0.018964
-0.0199285,-0.000458,-0.01884
0.0648475,0.001015,-0.01708
0.0603495,-0.004947,-0.017562
0.0576145,0.028327,-0.018057
-0.0270685,-0.006421,-0.018056
0.0498885,0.028161,-0.018755
-0.0152395,0.021592,-0.018863
-0.0222345,-0.004166,-0.015181
0.0667405,-0.009208,-0.016778
0.0678605,0.002819,-0.018373
0.0618555,-0.006441,-0.01901
0.0779515,-0.001561,-0.018243
0.0739625,0.002823,-0.016647
0.0564315,0.030476,-0.018124
-0.0343255,0.000151,-0.01825
0.0582735,0.027848,-0.01736
-0.0337895,-0.007381,-0.016211
-0.0350835,-0.005467,-0.0176
0.0749385,0.002366,-0.016614
0.0605835,0.028825,-0.018582
0.0600045,0.03311,-0.018018
-0.0172065,0.020067,-0.018676
-0.0211735,0.018417,-0.018574
-0.0236785,0.031885,-0.013592
-0.0265125,0.004179,-0.018662
-0.0233155,-0.004732,-0.015893
0.0749205,-0.00295,-0.015973
-0.0266875,0.031852,-0.01571
0.0457715,0.034574,-0.016841
0.0035825,0.011533,-0.018933
-0.0004535,0.01128,-0.018933
0.0026735,0.00937,-0.018792
-0.0222165,0.017639,-0.01805
-0.0212905,0.002273,-0.018251
0.0636195,-0.008946,-0.016187
0.0751135,-0.003009,-0.016676
0.0470455,0.030096,-0.018179
-0.0123345,0.023951,-0.018297
-0.0161445,0.026809,-0.017776
-0.0264225,0.018775,-0.017451
-0.0284665,0.020075,-0.017165
0.0024555,0.012856,-0.01869
-0.0044095,0.008933,-0.018623
-0.0014255,0.010524,-0.018902
-0.0025255,0.011852,-0.018829
-0.0191185,0.028524,-0.017938
0.0057355,0.008851,-0.018747
-0.0201375,0.000243,-0.018398
0.0076445,0.011074,-0.01884
0.0075265,0.012464,-0.018592
-0.0311195,0.025121,-0.017957
0.0088605,0.006229,-0.018304
0.0007355,0.007842,-0.018762
-0.0016305,0.013302,-0.018607
0.0086015,0.011835,-0.01873
-0.0121865,0.020371,-0.018499
-0.0110725,0.01833,-0.018365
-0.0133265,0.02311,-0.018716
-0.0012625,0.007017,-0.018623
0.0058575,0.00534,-0.018186
0.0696775,0.003559,-0.017311
-0.0234815,0.004237,-0.017899
0.0012895,0.014878,-0.018444
-0.0191875,0.018535,-0.018359
-0.0047275,0.01381,-0.018414
0.0135645,0.012127,-0.018235
-0.0102745,0.021898,-0.018251
-0.0141365,0.018845,-0.018406
0.0114535,0.013393,-0.018119
-0.0067235,0.013692,-0.018576
-0.0043095,0.006827,-0.018491
0.0469925,0.036594,-0.016693
0.0117865,0.007809,-0.018204
-0.0332185,0.001825,-0.016831
0.0606105,-0.003095,-0.017575
0.0001005,0.016905,-0.018056
0.0041295,0.017154,-0.018011
-0.0161155,0.018022,-0.018366
-0.0022545,0.005545,-0.018181
-0.0063605,0.005989,-0.017988
-0.0097245,0.012805,-0.01846
-0.0300955,-0.009037,-0.013856
-0.0189965,-0.00077,-0.017955
-0.0058735,0.015845,-0.018328
0.0627375,0.000585,-0.016978
0.0607555,0.028552,-0.018101
-0.0078725,0.015725,-0.01846
0.0571315,0.036812,-0.014476
0.0137305,0.008624,-0.017962
0.0596305,-0.002618,-0.016051
0.0529085,0.038599,-0.017295
-0.0211615,-0.002708,-0.017272
-0.0305915,0.003551,-0.017506
-0.0266225,0.00478,-0.017707
0.0555675,0.037882,-0.016578
-0.0182825,0.001747,-0.017845
0.0088805,0.00411,-0.0176
-0.0080665,0.018512,-0.018243
0.0062695,0.015882,-0.018289
-0.0091275,0.019856,-0.018427
0.0593965,0.033257,-0.015221
-0.0094995,0.008611,-0.018321
-0.0139925,0.016042,-0.018259
-0.0222775,0.030179,-0.015152
0.0458355,0.031364,-0.01742
0.0138105,0.006521,-0.017701
